ds,it,ndpso_time,fairspan_time
5320,5,18026,1
5320,6,15779,1
5320,7,15375,1
5320,8,14448,1
5320,9,17299,1
5321,0,17791,1
5321,1,15002,1
5321,2,17437,1
5321,3,15694,1
5321,4,17102,1
5321,5,15526,1
5321,6,15013,1
5321,7,16744,1
5321,8,17741,1
5321,9,16399,1
5322,0,15938,0
5322,1,16275,0
5322,2,14939,0
5322,3,16349,0
5322,4,15809,0
5322,5,14960,0
5322,6,16122,0
5322,7,15809,0
5322,8,14957,0
5322,9,16355,0
5323,0,20621,0
5323,1,17531,0
5323,2,20606,0
5323,3,15849,0
5323,4,18463,0
5323,5,17836,0
5323,6,19146,0
5323,7,17682,0
5323,8,17857,0
5323,9,20678,0
5324,0,15494,0
5324,1,16340,0
5324,2,15601,0
5324,3,16984,0
5324,4,14430,0
5324,5,17575,0
5324,6,16053,0
5324,7,15485,0
5324,8,17524,0
5324,9,18200,0
5325,0,18889,0
5325,1,16981,0
5325,2,17488,0
5325,3,22381,0
5325,4,15936,0
5325,5,19769,0
5325,6,19006,0
5325,7,19977,0
5325,8,18183,0
5325,9,19914,0
5326,0,16409,0
5326,1,19148,0
5326,2,17277,0
5326,3,20572,0
5326,4,17454,0
5326,5,15291,0
5326,6,16653,0
5326,7,17777,0
5326,8,21400,0
5326,9,19408,0
5327,0,15357,0
5327,1,15061,0
5327,2,15450,0
5327,3,15420,0
5327,4,17632,0
5327,5,16931,0
5327,6,16071,0
5327,7,19205,0
5327,8,18109,0
5327,9,16293,0
5328,0,17803,0
5328,1,15483,0
5328,2,17197,0
5328,3,18493,0
5328,4,15110,0
5328,5,17596,0
5328,6,18472,0
5328,7,16447,0
5328,8,17432,0
5328,9,18714,0
5329,0,36469,1
5329,1,32377,1
5329,2,37982,1
5329,3,36846,1
5329,4,28617,1
5329,5,30060,1
5329,6,31582,1
5329,7,34554,1
5329,8,31841,1
5329,9,33651,1
5330,0,36388,0
5330,1,31630,0
5330,2,31183,0
5330,3,27660,0
5330,4,28321,0
5330,5,29937,0
5330,6,30787,0
5330,7,38515,0
5330,8,32549,0
5330,9,38090,0
5331,0,34194,0
5331,1,36395,0
5331,2,37310,0
5331,3,40148,0
5331,4,37440,0
5331,5,35592,0
5331,6,39576,0
5331,7,34385,0
5331,8,32940,0
5331,9,36581,0
5332,0,33527,0
5332,1,35220,0
5332,2,36331,0
5332,3,33350,0
5332,4,36914,0
5332,5,37098,0
5332,6,32984,0
5332,7,36491,0
5332,8,36928,0
5332,9,30372,0
5333,0,27595,0
5333,1,31997,0
5333,2,30605,0
5333,3,34103,0
5333,4,33728,0
5333,5,34716,0
5333,6,35723,0
5333,7,30780,0
5333,8,35311,0
5333,9,31244,0
5334,0,31599,0
5334,1,43101,0
5334,2,41223,0
5334,3,36589,0
5334,4,38223,0
5334,5,37297,0
5334,6,32090,0
5334,7,30922,0
5334,8,39702,0
5334,9,38986,0
5335,0,29494,0
5335,1,30849,0
5335,2,33859,0
5335,3,34931,0
5335,4,33834,0
5335,5,31010,0
5335,6,30149,0
5335,7,32086,0
5335,8,37342,0
5335,9,37273,0
5336,0,36129,0
5336,1,32278,0
5336,2,29291,0
5336,3,29645,0
5336,4,31546,0
5336,5,41461,0
5336,6,36416,0
5336,7,41106,0
5336,8,38627,0
5336,9,39288,0
5337,0,44167,0
5337,1,37072,0
5337,2,34946,0
5337,3,33594,0
5337,4,35854,0
5337,5,32433,0
5337,6,32508,0
5337,7,29293,0
5337,8,32706,0
5337,9,41394,0
5338,0,38437,0
5338,1,32853,0
5338,2,34778,0
5338,3,34258,0
5338,4,33955,0
5338,5,42404,0
5338,6,33685,0
5338,7,43801,0
5338,8,38791,0
5338,9,37940,0
5339,0,38127,0
5339,1,35605,0
5339,2,36080,0
5339,3,33340,0
5339,4,32375,0
5339,5,32495,0
5339,6,30948,0
5339,7,33337,0
5339,8,30015,0
5339,9,33626,0
5340,0,41967,0
5340,1,33699,0
5340,2,35099,0
5340,3,37758,0
5340,4,40985,0
5340,5,34105,0
5340,6,36003,0
5340,7,37054,0
5340,8,38263,0
5340,9,40763,0
5341,0,36569,0
5341,1,33131,0
5341,2,37338,0
5341,3,31845,0
5341,4,34040,0
5341,5,35518,0
5341,6,33752,0
5341,7,28474,0
5341,8,36115,0
5341,9,35730,0
5342,0,34462,0
5342,1,32182,0
5342,2,35088,0
5342,3,28414,0
5342,4,30125,0
5342,5,32879,0
5342,6,32401,0
5342,7,31900,0
5342,8,33647,0
5342,9,31315,0
5343,0,40776,0
5343,1,35655,0
5343,2,31793,0
5343,3,37421,0
5343,4,29259,0
5343,5,35499,0
5343,6,41014,0
5343,7,37777,0
5343,8,37374,0
5343,9,33889,0
5344,0,33025,0
5344,1,44084,0
5344,2,36879,0
5344,3,34976,0
5344,4,32289,0
5344,5,30243,0
5344,6,31725,0
5344,7,37228,0
5344,8,35066,0
5344,9,29235,0
5345,0,38476,0
5345,1,40719,0
5345,2,37444,0
5345,3,41136,0
5345,4,38621,0
5345,5,30187,0
5345,6,40411,0
5345,7,34326,0
5345,8,40888,0
5345,9,37012,0
5346,0,34538,0
5346,1,44263,0
5346,2,37751,0
5346,3,37278,0
5346,4,37154,0
5346,5,31163,0
5346,6,31316,0
5346,7,31110,0
5346,8,42443,0
5346,9,34665,0
5347,0,1390,0
5347,1,1678,0
5347,2,1383,0
5347,3,1388,0
5347,4,1399,0
5347,5,1460,0
5347,6,1457,0
5347,7,1402,0
5347,8,1591,0
5347,9,1506,0
5348,0,1768,0
5348,1,1679,0
5348,2,1569,0
5348,3,1634,0
5348,4,1888,0
5348,5,1834,0
5348,6,1504,0
5348,7,1658,0
5348,8,1514,0
5348,9,1469,0
5349,0,1376,0
5349,1,1437,0
5349,2,1410,0
5349,3,1514,0
5349,4,1416,0
5349,5,1394,0
5349,6,1409,0
5349,7,1372,0
5349,8,1881,0
5349,9,1660,0
5350,0,1394,0
5350,1,1434,0
5350,2,1401,0
5350,3,1401,0
5350,4,1405,0
5350,5,1379,0
5350,6,1447,0
5350,7,1373,0
5350,8,1525,0
5350,9,1503,0
5351,0,1832,0
5351,1,1739,0
5351,2,1581,0
5351,3,1652,0
5351,4,1338,0
5351,5,1579,0
5351,6,1374,0
5351,7,1566,0
5351,8,1863,0
5351,9,1417,0
5352,0,1412,0
5352,1,1743,0
5352,2,1404,0
5352,3,1642,0
5352,4,1536,0
5352,5,1437,0
5352,6,1932,0
5352,7,1525,0
5352,8,1567,0
5352,9,1526,0
5353,0,1580,0
5353,1,1489,0
5353,2,1936,0
5353,3,1456,0
5353,4,1535,0
5353,5,1424,0
5353,6,1397,0
5353,7,1603,0
5353,8,1402,0
5353,9,1533,0
5354,0,1417,0
5354,1,1464,0
5354,2,1499,0
5354,3,1530,0
5354,4,1754,0
5354,5,1441,0
5354,6,1468,0
5354,7,1909,0
5354,8,1431,0
5354,9,1411,0
5355,0,1397,0
5355,1,1401,0
5355,2,1407,0
5355,3,1372,0
5355,4,1378,0
5355,5,1399,0
5355,6,1845,0
5355,7,1382,0
5355,8,1382,0
5355,9,1354,0
5356,0,4177,0
5356,1,4297,0
5356,2,4629,0
5356,3,5512,0
5356,4,5733,0
5356,5,5973,0
5356,6,5578,0
5356,7,4926,0
5356,8,4022,0
5356,9,6134,0
5357,0,4252,0
5357,1,4690,0
5357,2,5371,0
5357,3,4782,0
5357,4,4256,0
5357,5,5904,0
5357,6,4907,0
5357,7,4974,0
5357,8,5154,0
5357,9,6446,0
5358,0,6279,0
5358,1,4431,0
5358,2,4059,0
5358,3,4509,0
5358,4,3867,0
5358,5,3929,0
5358,6,4157,0
5358,7,3725,0
5358,8,4084,0
5358,9,5295,0
5359,0,4410,0
5359,1,5762,0
5359,2,4311,0
5359,3,4550,0
5359,4,3995,0
5359,5,5337,0
5359,6,4189,0
5359,7,4286,0
5359,8,5539,0
5359,9,4889,0
5360,0,5263,0
5360,1,5067,0
5360,2,5085,0
5360,3,4320,0
5360,4,4837,0
5360,5,5397,0
5360,6,4848,0
5360,7,5547,0
5360,8,3955,0
5360,9,3950,0
5361,0,4323,0
5361,1,5241,0
5361,2,5095,0
5361,3,5831,0
5361,4,4294,0
5361,5,3938,0
5361,6,5116,0
5361,7,4386,0
5361,8,4651,0
5361,9,3857,0
5362,0,4120,0
5362,1,4295,0
5362,2,4134,0
5362,3,6611,0
5362,4,4314,0
5362,5,4474,0
5362,6,4518,0
5362,7,4180,0
5362,8,3904,0
5362,9,4526,0
5363,0,5211,0
5363,1,3958,0
5363,2,3873,0
5363,3,4250,0
5363,4,4618,0
5363,5,5064,0
5363,6,4389,0
5363,7,5281,0
5363,8,4358,0
5363,9,4599,0
5364,0,4546,0
5364,1,5757,0
5364,2,4949,0
5364,3,5619,0
5364,4,4099,0
5364,5,4536,0
5364,6,5429,0
5364,7,4084,0
5364,8,5196,0
5364,9,4186,0
5365,0,4160,0
5365,1,5174,0
5365,2,4215,0
5365,3,4582,0
5365,4,4498,0
5365,5,4499,0
5365,6,5515,0
5365,7,4555,0
5365,8,3916,0
5365,9,4605,0
5366,0,4765,0
5366,1,6574,0
5366,2,5405,0
5366,3,6040,0
5366,4,6622,0
5366,5,5338,0
5366,6,5704,0
5366,7,4320,0
5366,8,5822,0
5366,9,6420,0
5367,0,3742,0
5367,1,5341,0
5367,2,4490,0
5367,3,5408,0
5367,4,6676,0
5367,5,5159,0
5367,6,5366,0
5367,7,4778,0
5367,8,5444,0
5367,9,4173,0
5368,0,4840,1
5368,1,5500,1
5368,2,5259,1
5368,3,5152,1
5368,4,5723,1
5368,5,4431,1
5368,6,4780,1
5368,7,4724,1
5368,8,5702,1
5368,9,4380,1
5369,0,4628,0
5369,1,4286,0
5369,2,4007,0
5369,3,4062,0
5369,4,4236,0
5369,5,4462,0
5369,6,4091,0
5369,7,4408,0
5369,8,4056,0
5369,9,3630,0
5370,0,6615,0
5370,1,4615,0
5370,2,5392,0
5370,3,4351,0
5370,4,5480,0
5370,5,4737,0
5370,6,4064,0
5370,7,4455,0
5370,8,5479,0
5370,9,4556,0
5371,0,4674,0
5371,1,6901,0
5371,2,4289,0
5371,3,4688,0
5371,4,5319,0
5371,5,5167,0
5371,6,3959,0
5371,7,4632,0
5371,8,4376,0
5371,9,5220,0
5372,0,4300,0
5372,1,4467,0
5372,2,4370,0
5372,3,4496,0
5372,4,4441,0
5372,5,4279,0
5372,6,5827,0
5372,7,6627,0
5372,8,5102,0
5372,9,3926,0
5373,0,6255,0
5373,1,5899,0
5373,2,4497,0
5373,3,4853,0
5373,4,4652,0
5373,5,4582,0
5373,6,4034,0
5373,7,4371,0
5373,8,4739,0
5373,9,3952,0
5374,0,5087,0
5374,1,4440,0
5374,2,4740,0
5374,3,6084,0
5374,4,4479,0
5374,5,4229,0
5374,6,5402,0
5374,7,4392,0
5374,8,4264,0
5374,9,4452,0
5375,0,4129,0
5375,1,4258,0
5375,2,4157,0
5375,3,4200,0
5375,4,4077,0
5375,5,4486,0
5375,6,5278,0
5375,7,4122,0
5375,8,4120,0
5375,9,4136,0
5376,0,4186,1
5376,1,4341,1
5376,2,4166,1
5376,3,3999,1
5376,4,4104,1
5376,5,4266,1
5376,6,4109,1
5376,7,4086,1
5376,8,4121,1
5376,9,4077,1
5377,0,4678,0
5377,1,4253,0
5377,2,4355,0
5377,3,4602,0
5377,4,4413,0
5377,5,5408,0
5377,6,4632,0
5377,7,5306,0
5377,8,5638,0
5377,9,4316,0
5378,0,4251,0
5378,1,4629,0
5378,2,4354,0
5378,3,4275,0
5378,4,5244,0
5378,5,4362,0
5378,6,4102,0
5378,7,4162,0
5378,8,4245,0
5378,9,4175,0
5379,0,4957,1
5379,1,4808,1
5379,2,4286,1
5379,3,5125,1
5379,4,5044,1
5379,5,4187,1
5379,6,5100,1
5379,7,5612,1
5379,8,4912,1
5379,9,5340,1
5380,0,4359,0
5380,1,4571,0
5380,2,4324,0
5380,3,4199,0
5380,4,4198,0
5380,5,4529,0
5380,6,4636,0
5380,7,4507,0
5380,8,4138,0
5380,9,4368,0
5381,0,4390,0
5381,1,4729,0
5381,2,4080,0
5381,3,4092,0
5381,4,5818,0
5381,5,4152,0
5381,6,4243,0
5381,7,5044,0
5381,8,4791,0
5381,9,4150,0
5382,0,4424,0
5382,1,4767,0
5382,2,4332,0
5382,3,4402,0
5382,4,4959,0
5382,5,4991,0
5382,6,3990,0
5382,7,5313,0
5382,8,4967,0
5382,9,4132,0
5383,0,9077,1
5383,1,10959,1
5383,2,8655,1
5383,3,8152,1
5383,4,13314,1
5383,5,10832,1
5383,6,9048,1
5383,7,8957,1
5383,8,8660,1
5383,9,8251,1
5384,0,8638,0
5384,1,9633,0
5384,2,8076,0
5384,3,10437,0
5384,4,9740,0
5384,5,10841,0
5384,6,10996,0
5384,7,10501,0
5384,8,8792,0
5384,9,9198,0
5385,0,9016,1
5385,1,8685,1
5385,2,8413,1
5385,3,8715,1
5385,4,8978,1
5385,5,8708,1
5385,6,9321,1
5385,7,9181,1
5385,8,10507,1
5385,9,8316,1
5386,0,13420,1
5386,1,10646,1
5386,2,9555,1
5386,3,9229,1
5386,4,10245,1
5386,5,12507,1
5386,6,8230,1
5386,7,9034,1
5386,8,8869,1
5386,9,11956,1
5387,0,8469,0
5387,1,9255,0
5387,2,7861,0
5387,3,8296,0
5387,4,8495,0
5387,5,8643,0
5387,6,10517,0
5387,7,9622,0
5387,8,13410,0
5387,9,9617,0
5388,0,10211,0
5388,1,12552,0
5388,2,9797,0
5388,3,9993,0
5388,4,10115,0
5388,5,14122,0
5388,6,9524,0
5388,7,9177,0
5388,8,9685,0
5388,9,12000,0
5389,0,10591,0
5389,1,9732,0
5389,2,9165,0
5389,3,13021,0
5389,4,10074,0
5389,5,11009,0
5389,6,14695,0
5389,7,14152,0
5389,8,11974,0
5389,9,11179,0
5390,0,12289,1
5390,1,14439,1
5390,2,10614,1
5390,3,9775,1
5390,4,8693,1
5390,5,12405,1
5390,6,9026,1
5390,7,8977,1
5390,8,9807,1
5390,9,12319,1
5391,0,9696,0
5391,1,8806,0
5391,2,8733,0
5391,3,9113,0
5391,4,9522,0
5391,5,11547,0
5391,6,9363,0
5391,7,8792,0
5391,8,9634,0
5391,9,9391,0
5392,0,8951,0
5392,1,9361,0
5392,2,13187,0
5392,3,12451,0
5392,4,11085,0
5392,5,10568,0
5392,6,11286,0
5392,7,10732,0
5392,8,13960,0
5392,9,10274,0
5393,0,9721,0
5393,1,9091,0
5393,2,10747,0
5393,3,9917,0
5393,4,10625,0
5393,5,10039,0
5393,6,10897,0
5393,7,9338,0
5393,8,9987,0
5393,9,9120,0
5394,0,10634,0
5394,1,12412,0
5394,2,10865,0
5394,3,10010,0
5394,4,7845,0
5394,5,9086,0
5394,6,9001,0
5394,7,8277,0
5394,8,9841,0
5394,9,8058,0
5395,0,12012,0
5395,1,11123,0
5395,2,12362,0
5395,3,13839,0
5395,4,9503,0
5395,5,11993,0
5395,6,11918,0
5395,7,11580,0
5395,8,12858,0
5395,9,9597,0
5396,0,10029,0
5396,1,11015,0
5396,2,10308,0
5396,3,9316,0
5396,4,10758,0
5396,5,11560,0
5396,6,9067,0
5396,7,8639,0
5396,8,12697,0
5396,9,8758,0
5397,0,12601,1
5397,1,11621,1
5397,2,11799,1
5397,3,13337,1
5397,4,11619,1
5397,5,12951,1
5397,6,12370,1
5397,7,11924,1
5397,8,12179,1
5397,9,10789,1
5398,0,8777,0
5398,1,11206,0
5398,2,9518,0
5398,3,8741,0
5398,4,10250,0
5398,5,9366,0
5398,6,9462,0
5398,7,11980,0
5398,8,14227,0
5398,9,9269,0
5399,0,8894,1
5399,1,8986,1
5399,2,9069,1
5399,3,10529,1
5399,4,11297,1
5399,5,12605,1
5399,6,12232,1
5399,7,10951,1
5399,8,9981,1
5399,9,10075,1
5400,0,10220,0
5400,1,11792,0
5400,2,8662,0
5400,3,8111,0
5400,4,9172,0
5400,5,10912,0
5400,6,9170,0
5400,7,8587,0
5400,8,9965,0
5400,9,11873,0
5401,0,14154,0
5401,1,12680,0
5401,2,16339,0
5401,3,14288,0
5401,4,12643,0
5401,5,14820,0
5401,6,15279,0
5401,7,12777,0
5401,8,12375,0
5401,9,15072,0
5402,0,12723,0
5402,1,16066,0
5402,2,12493,0
5402,3,15240,0
5402,4,14711,0
5402,5,13808,0
5402,6,15720,0
5402,7,14734,0
5402,8,17915,0
5402,9,14302,0
5403,0,13317,0
5403,1,12750,0
5403,2,14223,0
5403,3,13023,0
5403,4,14787,0
5403,5,13043,0
5403,6,15908,0
5403,7,13463,0
5403,8,15447,0
5403,9,15216,0
5404,0,14719,0
5404,1,15146,0
5404,2,15144,0
5404,3,13744,0
5404,4,13094,0
5404,5,15723,0
5404,6,15145,0
5404,7,13389,0
5404,8,13140,0
5404,9,14155,0
5405,0,14207,0
5405,1,14250,0
5405,2,15133,0
5405,3,14130,0
5405,4,14114,0
5405,5,14429,0
5405,6,15173,0
5405,7,13725,0
5405,8,13221,0
5405,9,16088,0
5406,0,13127,0
5406,1,16955,0
5406,2,14390,0
5406,3,14723,0
5406,4,15341,0
5406,5,15187,0
5406,6,13684,0
5406,7,15664,0
5406,8,16307,0
5406,9,12406,0
5407,0,12957,0
5407,1,12892,0
5407,2,12436,0
5407,3,14262,0
5407,4,12434,0
5407,5,14804,0
5407,6,13947,0
5407,7,16907,0
5407,8,12883,0
5407,9,15052,0
5408,0,14018,0
5408,1,15914,0
5408,2,14871,0
5408,3,13618,0
5408,4,14424,0
5408,5,12827,0
5408,6,13293,0
5408,7,16215,0
5408,8,15173,0
5408,9,16394,0
5409,0,14763,0
5409,1,15645,0
5409,2,15070,0
5409,3,17032,0
5409,4,12846,0
5409,5,13630,0
5409,6,15364,0
5409,7,14999,0
5409,8,13149,0
5409,9,13183,0
5410,0,19879,1
5410,1,23825,1
5410,2,21842,1
5410,3,23260,1
5410,4,21512,1
5410,5,20090,1
5410,6,21606,1
5410,7,23768,1
5410,8,22440,1
5410,9,21544,1
5411,0,22359,1
5411,1,25524,1
5411,2,26024,1
5411,3,21278,1
5411,4,20860,1
5411,5,23865,1
5411,6,23877,1
5411,7,24684,1
5411,8,22295,1
5411,9,21821,1
5412,0,21250,0
5412,1,22351,0
5412,2,26001,0
5412,3,19610,0
5412,4,21769,0
5412,5,21403,0
5412,6,22515,0
5412,7,21616,0
5412,8,22677,0
5412,9,22853,0
5413,0,21700,0
5413,1,21072,0
5413,2,24453,0
5413,3,22502,0
5413,4,25459,0
5413,5,26105,0
5413,6,23101,0
5413,7,24936,0
5413,8,19272,0
5413,9,23655,0
5414,0,23522,0
5414,1,26703,0
5414,2,21353,0
5414,3,21049,0
5414,4,27064,0
5414,5,19142,0
5414,6,20817,0
5414,7,23272,0
5414,8,21225,0
5414,9,18191,0
5415,0,21794,0
5415,1,24179,0
5415,2,22140,0
5415,3,21701,0
5415,4,20559,0
5415,5,21323,0
5415,6,23601,0
5415,7,21101,0
5415,8,20771,0
5415,9,21288,0
5416,0,20707,0
5416,1,21477,0
5416,2,23584,0
5416,3,23121,0
5416,4,21260,0
5416,5,19743,0
5416,6,20515,0
5416,7,18719,0
5416,8,20176,0
5416,9,20988,0
5417,0,21345,0
5417,1,20662,0
5417,2,19553,0
5417,3,20252,0
5417,4,19498,0
5417,5,21536,0
5417,6,23869,0
5417,7,25916,0
5417,8,21890,0
5417,9,23146,0
5418,0,19196,0
5418,1,21292,0
5418,2,25061,0
5418,3,24530,0
5418,4,20187,0
5418,5,24317,0
5418,6,25294,0
5418,7,26221,0
5418,8,23240,0
5418,9,23464,0
5419,0,24316,0
5419,1,29450,0
5419,2,28611,0
5419,3,28326,0
5419,4,32041,0
5419,5,29840,0
5419,6,26873,0
5419,7,29483,0
5419,8,26164,0
5419,9,25554,0
5420,0,32826,0
5420,1,26822,0
5420,2,31120,0
5420,3,34721,0
5420,4,35736,0
5420,5,31206,0
5420,6,31305,0
5420,7,33277,0
5420,8,24667,0
5420,9,29011,0
5421,0,31439,0
5421,1,35356,0
5421,2,26916,0
5421,3,32754,0
5421,4,25072,0
5421,5,32985,0
5421,6,30778,0
5421,7,30497,0
5421,8,28767,0
5421,9,29503,0
5422,0,26180,0
5422,1,25497,0
5422,2,29275,0
5422,3,24567,0
5422,4,24997,0
5422,5,25439,0
5422,6,28697,0
5422,7,25312,0
5422,8,25816,0
5422,9,23013,0
5423,0,29507,0
5423,1,33734,0
5423,2,33568,0
5423,3,29349,0
5423,4,23886,0
5423,5,26684,0
5423,6,28327,0
5423,7,29522,0
5423,8,28441,0
5423,9,30596,0
5424,0,27651,1
5424,1,25222,1
5424,2,24587,1
5424,3,29109,1
5424,4,26182,1
5424,5,29190,1
5424,6,28803,1
5424,7,29085,1
5424,8,23804,1
5424,9,28134,1
5425,0,27159,0
5425,1,30433,0
5425,2,28558,0
5425,3,27072,0
5425,4,29226,0
5425,5,28588,0
5425,6,30893,0
5425,7,28467,0
5425,8,27279,0
5425,9,29806,0
5426,0,28677,0
5426,1,30876,0
5426,2,32313,0
5426,3,32419,0
5426,4,29515,0
5426,5,33973,0
5426,6,29431,0
5426,7,34171,0
5426,8,27392,0
5426,9,28827,0
5427,0,26633,0
5427,1,25311,0
5427,2,23701,0
5427,3,29967,0
5427,4,24926,0
5427,5,29737,0
5427,6,23004,0
5427,7,27514,0
5427,8,22699,0
5427,9,23709,0
5428,0,3396,0
5428,1,3576,0
5428,2,3217,0
5428,3,3742,0
5428,4,4131,0
5428,5,4052,0
5428,6,4075,0
5428,7,4056,0
5428,8,3911,0
5428,9,3741,0
5429,0,3242,0
5429,1,3838,0
5429,2,4164,0
5429,3,3641,0
5429,4,3865,0
5429,5,3429,0
5429,6,3553,0
5429,7,3880,0
5429,8,3763,0
5429,9,3861,0
5430,0,3308,0
5430,1,4120,0
5430,2,3376,0
5430,3,3295,0
5430,4,3313,0
5430,5,3340,0
5430,6,3298,0
5430,7,3452,0
5430,8,3888,0
5430,9,3611,0
5431,0,3878,0
5431,1,3456,0
5431,2,3272,0
5431,3,3411,0
5431,4,3584,0
5431,5,3561,0
5431,6,3526,0
5431,7,3593,0
5431,8,3370,0
5431,9,3860,0
5432,0,3841,0
5432,1,3820,0
5432,2,3326,0
5432,3,3303,0
5432,4,3664,0
5432,5,3573,0
5432,6,3905,0
5432,7,3916,0
5432,8,3524,0
5432,9,3167,0
5433,0,3398,0
5433,1,3649,0
5433,2,3516,0
5433,3,3358,0
5433,4,3572,0
5433,5,3771,0
5433,6,3777,0
5433,7,4212,0
5433,8,4052,0
5433,9,4064,0
5434,0,3496,0
5434,1,3306,0
5434,2,3785,0
5434,3,4117,0
5434,4,3291,0
5434,5,3965,0
5434,6,3902,0
5434,7,3882,0
5434,8,3300,0
5434,9,3588,0
5435,0,3489,0
5435,1,3364,0
5435,2,3181,0
5435,3,3378,0
5435,4,3374,0
5435,5,3745,0
5435,6,4001,0
5435,7,3928,0
5435,8,3827,0
5435,9,3454,0
5436,0,3465,0
5436,1,3281,0
5436,2,3258,0
5436,3,3244,0
5436,4,3631,0
5436,5,3667,0
5436,6,3982,0
5436,7,4186,0
5436,8,4170,0
5436,9,4116,0
5437,0,13004,0
5437,1,8213,0
5437,2,9139,0
5437,3,10621,0
5437,4,8854,0
5437,5,10812,0
5437,6,9982,0
5437,7,13919,0
5437,8,11126,0
5437,9,10886,0
5438,0,11132,0
5438,1,10337,0
5438,2,11559,0
5438,3,8931,0
5438,4,9524,0
5438,5,9238,0
5438,6,9665,0
5438,7,9254,0
5438,8,9285,0
5438,9,10232,0
5439,0,10772,0
5439,1,10298,0
5439,2,12290,0
5439,3,10992,0
5439,4,9310,0
5439,5,12820,0
5439,6,10081,0
5439,7,9917,0
5439,8,9953,0
5439,9,8949,0
5440,0,9594,0
5440,1,9608,0
5440,2,9691,0
5440,3,8389,0
5440,4,9195,0
5440,5,8396,0
5440,6,9187,0
5440,7,12103,0
5440,8,11359,0
5440,9,9027,0
5441,0,10468,0
5441,1,10784,0
5441,2,9546,0
5441,3,9865,0
5441,4,10030,0
5441,5,10972,0
5441,6,11282,0
5441,7,11130,0
5441,8,9587,0
5441,9,8766,0
5442,0,9777,1
5442,1,9175,1
5442,2,10969,1
5442,3,9077,1
5442,4,10482,1
5442,5,7981,1
5442,6,10590,1
5442,7,8295,1
5442,8,9333,1
5442,9,9417,1
5443,0,10051,1
5443,1,9613,1
5443,2,9330,1
5443,3,9451,1
5443,4,9013,1
5443,5,8685,1
5443,6,9447,1
5443,7,11745,1
5443,8,10053,1
5443,9,10214,1
5444,0,11071,0
5444,1,13971,0
5444,2,11386,0
5444,3,10367,0
5444,4,11144,0
5444,5,9324,0
5444,6,9714,0
5444,7,9219,0
5444,8,11684,0
5444,9,9573,0
5445,0,9018,0
5445,1,9446,0
5445,2,11589,0
5445,3,11894,0
5445,4,11481,0
5445,5,9633,0
5445,6,9114,0
5445,7,11165,0
5445,8,9481,0
5445,9,11309,0
5446,0,12045,0
5446,1,9663,0
5446,2,13041,0
5446,3,15070,0
5446,4,9378,0
5446,5,10451,0
5446,6,9232,0
5446,7,10433,0
5446,8,9451,0
5446,9,12584,0
5447,0,10936,0
5447,1,11710,0
5447,2,12653,0
5447,3,11390,0
5447,4,10105,0
5447,5,13244,0
5447,6,8874,0
5447,7,9111,0
5447,8,11438,0
5447,9,11893,0
5448,0,9816,1
5448,1,11932,1
5448,2,12694,1
5448,3,10871,1
5448,4,11247,1
5448,5,11795,1
5448,6,11387,1
5448,7,11316,1
5448,8,10575,1
5448,9,10639,1
5449,0,12125,0
5449,1,10266,0
5449,2,9554,0
5449,3,10025,0
5449,4,11505,0
5449,5,10191,0
5449,6,12368,0
5449,7,11875,0
5449,8,10853,0
5449,9,11323,0
5450,0,9430,0
5450,1,11014,0
5450,2,13339,0
5450,3,11841,0
5450,4,12097,0
5450,5,12047,0
5450,6,13812,0
5450,7,10120,0
5450,8,9920,0
5450,9,9263,0
5451,0,12914,1
5451,1,9181,1
5451,2,15950,1
5451,3,10729,1
5451,4,10447,1
5451,5,11245,1
5451,6,10924,1
5451,7,13094,1
5451,8,9417,1
5451,9,10161,1
5452,0,10701,0
5452,1,10299,0
5452,2,13845,0
5452,3,10368,0
5452,4,10410,0
5452,5,9432,0
5452,6,9462,0
5452,7,9882,0
5452,8,12133,0
5452,9,10418,0
5453,0,10415,0
5453,1,11771,0
5453,2,12296,0
5453,3,9306,0
5453,4,12069,0
5453,5,11103,0
5453,6,13483,0
5453,7,9756,0
5453,8,11480,0
5453,9,11093,0
5454,0,12123,0
5454,1,11535,0
5454,2,10721,0
5454,3,11976,0
5454,4,10652,0
5454,5,10731,0
5454,6,15866,0
5454,7,11100,0
5454,8,10823,0
5454,9,10941,0
5455,0,6910,0
5455,1,9838,0
5455,2,7856,0
5455,3,8288,0
5455,4,7226,0
5455,5,9433,0
5455,6,7180,0
5455,7,7439,0
5455,8,7789,0
5455,9,7153,0
5456,0,8928,0
5456,1,7185,0
5456,2,9490,0
5456,3,6878,0
5456,4,7377,0
5456,5,7048,0
5456,6,9175,0
5456,7,6910,0
5456,8,6911,0
5456,9,7377,0
5457,0,8045,0
5457,1,9768,0
5457,2,6915,0
5457,3,7530,0
5457,4,7622,0
5457,5,7059,0
5457,6,6663,0
5457,7,8183,0
5457,8,6794,0
5457,9,7082,0
5458,0,7077,0
5458,1,7280,0
5458,2,6700,0
5458,3,7909,0
5458,4,7956,0
5458,5,7090,0
5458,6,8180,0
5458,7,7464,0
5458,8,8560,0
5458,9,7541,0
5459,0,7011,0
5459,1,6711,0
5459,2,7426,0
5459,3,6691,0
5459,4,7016,0
5459,5,7050,0
5459,6,6841,0
5459,7,7684,0
5459,8,7162,0
5459,9,7467,0
5460,0,8011,0
5460,1,8512,0
5460,2,8492,0
