dataset_conf_id,ndpso_avg_time,ndpso_avg_map_time,ndpso_avg_span,ndpso_avg_start_conv_iter,ndpso_avg_end_conv_iter,ndpso_avg_time_per_loop,ndpso_avg_min_time_to_conv,sfms_span,sfms_time,span_impr_perc_avg,time_impr_perc_avg,time_impr_perc_min_conv_avg,time_span_90_10,time_span_80_20,time_span_70_30,time_span_60_40,time_span_50_50,time_span_40_60,time_span_30_70,time_span_20_80,time_span_10_90,time_span_min_conv_90_10,time_span_min_conv_80_20,time_span_min_conv_70_30,time_span_min_conv_60_40,time_span_min_conv_50_50,time_span_min_conv_40_60,time_span_min_conv_30_70,time_span_min_conv_20_80,time_span_min_conv_10_90
3288,60.0000,0.0000,0.30409595773576503,1.4000,101.4000,0.59170000,1.42124000,0.3136842105263158,0.0000,-3.0566577687997536,100.00000000,60.00000000,89.69433422312002,79.38866844624005,69.08300266936007,58.7773368924801,48.471671115600124,38.16600533872015,27.860339561840174,17.554673784960197,7.249008008080222,53.69433422312002,47.38866844624005,41.08300266936008,34.7773368924801,28.471671115600124,22.166005338720147,15.860339561840172,9.554673784960197,3.2490080080802217
3289,61.5000,0.0000,2.0588235294117645,0.0000,100.0000,0.61500000,0.61500000,2.0588235294117645,1.0000,0,98.35800000,-100.00000000,88.5222,78.6864,68.8506,59.0148,49.179,39.3432,29.5074,19.6716,9.8358,-90,-80,-70,-60,-50,-40,-30,-20,-10
3290,55.4000,0.0000,0.7827380952380951,0.0000,100.0000,0.55400000,0.55400000,0.7827380952380951,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3291,56.2000,0.0000,0.6318563588520056,2.0000,102.0000,0.55098000,1.65379000,0.6338028169014084,0.0000,-0.3071078255724469,100.00000000,30.00000000,89.96928921744275,79.93857843488551,69.90786765232826,59.87715686977102,49.84644608721378,39.815735304656535,29.785024522099288,19.75431373954204,9.723602956984799,26.969289217442757,23.93857843488551,20.907867652328267,17.87715686977102,14.846446087213776,11.815735304656531,8.785024522099286,5.7543137395420425,2.7236029569847977
3292,51.8000,0.0000,2.611786183730101,1.4000,101.4000,0.51082000,1.22999000,2.6402439024390243,0.0000,-1.0778443113772456,100.00000000,50.00000000,89.89221556886227,79.78443113772455,69.67664670658682,59.5688622754491,49.461077844311376,39.35329341317365,29.24550898203593,19.137724550898202,9.029940119760479,44.89221556886228,39.78443113772455,34.67664670658683,29.568862275449103,24.461077844311376,19.353293413173652,14.245508982035929,9.137724550898204,4.029940119760479
3293,57.2000,0.0000,1.1777777777777776,0.0000,100.0000,0.57200000,0.57200000,1.1777777777777776,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3294,58.3000,0.0000,0.9778519359512764,2.7000,102.7000,0.56740000,2.12825000,0.9957716701902746,0.0000,-1.799582652876063,100.00000000,40.00000000,89.82004173471239,79.64008346942478,69.46012520413719,59.280166938849575,49.100208673561966,38.92025040827436,28.740292142986757,18.56033387769915,8.380375612411543,35.82004173471239,31.640083469424788,27.46012520413718,23.280166938849575,19.10020867356197,14.920250408274363,10.740292142986757,6.56033387769915,2.380375612411543
3295,85.0000,0.0000,1.2765884232518125,1.4000,101.4000,0.83809000,2.02932000,1.2911392405063291,0.0000,-1.1269750618694085,100.00000000,10.00000000,89.88730249381305,79.77460498762612,69.66190748143917,59.54920997525224,49.4365124690653,39.32381496287835,29.211117456691415,19.09841995050447,8.985722444317533,8.88730249381306,7.774604987626118,6.661907481439178,5.549209975252237,4.4365124690652955,3.323814962878355,2.2111174566914142,1.0984199505044732,-0.01427755568246769
3296,82.5000,0.0000,0.7697385358004828,0.8000,100.8000,0.81856000,1.46300000,0.7699115044247788,0.0000,-0.02246603970742006,100.00000000,10.00000000,89.99775339602925,79.99550679205852,69.99326018808777,59.991013584117034,49.98876698014629,39.98652037617555,29.984273772204805,19.982027168234065,9.979780564263322,8.997753396029259,7.995506792058516,6.993260188087774,5.991013584117032,4.98876698014629,3.986520376175548,2.984273772204806,1.982027168234064,0.9797805642633219
3297,100.9000,0.0000,0.487859896868038,15.6000,115.6000,0.87540000,14.23479000,0.6241457858769932,0.0000,-21.83558586676326,100.00000000,100.00000000,87.81644141332367,75.63288282664735,63.44932423997102,51.26576565329469,39.082207066618366,26.898648479942047,14.715089893265718,2.5315313065893896,-9.652027280086934,87.81644141332367,75.63288282664735,63.44932423997102,51.26576565329469,39.082207066618366,26.898648479942047,14.715089893265718,2.5315313065893896,-9.652027280086934
3298,84.0000,0.0000,3.142857142857143,0.0000,100.0000,0.84000000,0.84000000,3.142857142857143,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3299,82.8000,0.0000,2.0588545499141526,4.3000,104.3000,0.79347000,4.24670000,2.0629139072847678,1.0000,-0.19677783722727207,98.78512000,-43.04763000,88.88693021627728,78.98874043255455,69.09055064883182,59.19236086510909,49.29417108138637,39.39598129766364,29.497791513940907,19.599601730218183,9.701411946495456,-38.762544783722724,-34.47745956744546,-30.192374351168183,-25.90728913489091,-21.622203918613636,-17.337118702336365,-13.052033486059091,-8.766948269781818,-4.481863053504545
3300,93.8000,0.0000,1.4311535943045848,14.1000,114.1000,0.82189000,12.43410000,1.5047169811320753,0.0000,-4.888852039946085,100.00000000,100.00000000,89.51111479600539,79.02222959201079,68.53334438801618,58.04445918402157,47.555573980026956,37.06668877603235,26.57780357203774,16.08891836804313,5.600033164048524,89.51111479600539,79.02222959201079,68.53334438801618,58.04445918402157,47.555573980026956,37.06668877603235,26.57780357203774,16.08891836804313,5.600033164048524
3301,97.9000,0.0000,3.2315633316676484,17.8000,117.8000,0.83210000,15.52334000,4.743055555555556,0.0000,-31.86747880525017,100.00000000,100.00000000,86.81325211947498,73.62650423894996,60.43975635842495,47.25300847789993,34.066260597374914,20.8795127168499,7.6927648363248835,-5.493983044200135,-18.680730924725154,86.81325211947498,73.62650423894996,60.43975635842495,47.25300847789993,34.066260597374914,20.8795127168499,7.6927648363248835,-5.493983044200135,-18.680730924725154
3302,95.6000,0.0000,1.9650564435214932,18.3000,118.3000,0.80797000,15.60970000,2.783269961977186,0.0000,-29.39756220680973,100.00000000,100.00000000,87.06024377931902,74.12048755863805,61.180731337957084,48.24097511727611,35.30121889659513,22.36146267591416,9.421706455233188,-3.5180497654477847,-16.457805986128758,87.06024377931902,74.12048755863805,61.180731337957084,48.24097511727611,35.30121889659513,22.36146267591416,9.421706455233188,-3.5180497654477847,-16.457805986128758
3303,96.6000,0.0000,1.647777246589941,14.4000,114.4000,0.84461000,12.98472000,2.0233545647558384,0.0000,-18.562110897810896,100.00000000,100.00000000,88.14378891021892,76.28757782043782,64.43136673065673,52.57515564087564,40.71894455109455,28.86273346131346,17.006522371532373,5.150311281751282,-6.705899808029809,88.14378891021892,76.28757782043782,64.43136673065673,52.57515564087564,40.71894455109455,28.86273346131346,17.006522371532373,5.150311281751282,-6.705899808029809
3304,135.3000,0.0000,0.9741935483870969,0.0000,100.0000,1.35300000,1.35300000,0.9741935483870969,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
3305,145.9000,0.0000,0.46749226006191946,0.0000,100.0000,1.45900000,1.45900000,0.46749226006191946,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
3306,147.3000,0.0000,0.34638516160776234,4.8000,104.8000,1.40539000,8.16622000,0.3509615384615384,0.0000,-1.3039539528567357,100.00000000,100.00000000,89.86960460471433,79.73920920942865,69.60881381414298,59.4784184188573,49.348023023571635,39.21762762828596,29.087232233000286,18.95683683771461,8.826441442428937,89.86960460471433,79.73920920942865,69.60881381414298,59.4784184188573,49.348023023571635,39.21762762828596,29.087232233000286,18.95683683771461,8.826441442428937
3307,139.1000,0.0000,2.1164383561643834,0.0000,100.0000,1.39100000,1.39100000,2.1164383561643834,1.0000,0,99.28081000,0.00000000,89.352729,79.424648,69.496567,59.568486,49.640405,39.712324,29.784243,19.856162,9.928081,0,0,0,0,0,0,0,0,0
3308,142.1000,0.0000,0.8317460317460317,0.0000,100.0000,1.42100000,1.42100000,0.8317460317460317,1.0000,0,99.29620000,0.00000000,89.36658,79.43696,69.50734,59.57772,49.6481,39.71848,29.78886,19.85924,9.92962,0,0,0,0,0,0,0,0,0
3309,142.6000,0.0000,0.7091148451338025,1.8000,101.8000,1.40083000,3.91778000,0.7132701421800948,0.0000,-0.5825698848954662,100.00000000,100.00000000,89.94174301151045,79.88348602302091,69.82522903453136,59.766972046041815,49.70871505755227,39.65045806906272,29.592201080573172,19.533944092083626,9.47568710359408,89.94174301151045,79.88348602302091,69.82522903453136,59.766972046041815,49.70871505755227,39.65045806906272,29.592201080573172,19.533944092083626,9.47568710359408
3310,147.3000,0.0000,3.025157232704402,0.0000,100.0000,1.47300000,1.47300000,3.025157232704402,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
3311,147.4000,0.0000,1.5916077027664473,4.6000,104.6000,1.40949000,7.86090000,1.6567656765676566,0.0000,-3.9328418449733933,100.00000000,100.00000000,89.60671581550267,79.21343163100532,68.82014744650799,58.42686326201064,48.0335790775133,37.64029489301596,27.247010708518626,16.853726524021283,6.460442339523945,89.60671581550267,79.21343163100532,68.82014744650799,58.42686326201064,48.0335790775133,37.64029489301596,27.247010708518626,16.853726524021283,6.460442339523945
3312,142.4000,0.0000,1.0030527680365906,1.8000,101.8000,1.39952000,3.84788000,1.0043763676148796,0.0000,-0.13178322598649644,100.00000000,100.00000000,89.98682167740135,79.9736433548027,69.96046503220406,59.9472867096054,49.93410838700675,39.920930064408104,29.907751741809452,19.894573419210804,9.881395096612152,89.98682167740135,79.9736433548027,69.96046503220406,59.9472867096054,49.93410838700675,39.920930064408104,29.907751741809452,19.894573419210804,9.881395096612152
3313,145.9000,0.0000,0.9935064935064937,0.0000,100.0000,1.45900000,1.45900000,0.9935064935064937,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
3314,136.0000,0.1000,0.5098684210526316,0.0000,100.0000,1.36000000,1.36000000,0.5098684210526316,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
3315,133.3000,0.0000,0.33850129198966405,0.0000,100.0000,1.33300000,1.33300000,0.33850129198966405,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
3316,151.4000,0.0000,1.873577235772358,0.3000,100.3000,1.50943000,1.96671000,1.8780487804878052,0.0000,-0.23809523809523792,100.00000000,100.00000000,89.97619047619048,79.95238095238095,69.92857142857143,59.904761904761905,49.88095238095238,39.857142857142854,29.833333333333332,19.80952380952381,9.785714285714286,89.97619047619048,79.95238095238095,69.92857142857143,59.904761904761905,49.88095238095238,39.857142857142854,29.833333333333332,19.80952380952381,9.785714285714286
3317,134.1000,0.0000,1.084473410306683,1.3000,101.3000,1.32466000,2.95829000,1.0887372013651877,1.0000,-0.39162720380622046,99.25290000,9.41176000,89.28844727961939,79.32399455923876,69.35954183885814,59.395089118477514,49.43063639809689,39.466183677716266,29.501730957335646,19.537278236955025,9.572825516574403,8.431421279619379,7.451082559238756,6.470743838858134,5.490405118477512,4.51006639809689,3.529727677716268,2.549388957335646,1.5690502369550237,0.5887115165744016
3318,169.1000,0.0000,0.5702573595137539,3.7000,103.7000,1.64268000,6.47437000,0.5752212389380532,0.0000,-0.8629513460704861,100.00000000,100.00000000,89.91370486539296,79.8274097307859,69.74111459617886,59.654819461571805,49.568524326964756,39.48222919235771,29.395934057750658,19.309638923143613,9.223343788536562,89.91370486539296,79.8274097307859,69.74111459617886,59.654819461571805,49.568524326964756,39.48222919235771,29.395934057750658,19.309638923143613,9.223343788536562
3319,123.0000,0.0000,3.1275167785234896,0.0000,100.0000,1.23000000,1.23000000,3.1275167785234896,0.0000,0,100.00000000,100.00000000,90,80,70,60,50,40,30,20,10,90,80,70,60,50,40,30,20,10
3320,136.9000,0.0000,1.5718194086615143,1.4000,101.4000,1.35082000,3.16837000,1.5791245791245794,1.0000,-0.46260887580604804,99.26850000,9.47368000,89.2953891124194,79.32227822483878,69.34916733725818,59.376056449677584,49.402945562096974,39.42983467451637,29.45672378693577,19.483612899355162,9.510502011774557,8.480051112419396,7.48642222483879,6.492793337258186,5.499164449677581,4.505535562096976,3.511906674516371,2.518277786935766,1.5246488993551615,0.5310200117745567
3321,133.9000,0.1000,1.0838980021624631,4.0000,104.0000,1.28665000,6.52062000,1.116822429906542,0.0000,-2.9480449946581158,100.00000000,100.00000000,89.70519550053419,79.41039100106838,69.11558650160256,58.82078200213675,48.52597750267094,38.23117300320513,27.93636850373932,17.64156400427351,7.346759504807696,89.70519550053419,79.41039100106838,69.11558650160256,58.82078200213675,48.52597750267094,38.23117300320513,27.93636850373932,17.64156400427351,7.346759504807696
3376,6.5000,0.0000,0.22330097087378636,0.0000,100.0000,0.06500000,0.06500000,0.28750000000000003,0.0000,-22.330097087378626,100.00000000,0.00000000,87.76699029126213,75.53398058252428,63.30097087378641,51.06796116504855,38.83495145631069,26.601941747572823,14.368932038834963,2.135922330097099,-10.097087378640765,-2.2330097087378626,-4.466019417475725,-6.6990291262135875,-8.93203883495145,-11.165048543689313,-13.398058252427175,-15.631067961165037,-17.8640776699029,-20.097087378640765
3377,6.1000,0.0000,0.775,0.0000,100.0000,0.06100000,0.06100000,0.775,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3378,6.3000,0.0000,0.12014134275618374,0.0000,100.0000,0.06300000,0.06300000,0.12014134275618374,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3379,6.4000,0.0000,0.4832214765100672,0.0000,100.0000,0.06400000,0.06400000,0.642857142857143,0.0000,-24.832214765100673,100.00000000,0.00000000,87.51677852348993,75.03355704697987,62.5503355704698,50.06711409395973,37.58389261744966,25.100671140939596,12.617449664429529,0.13422818791946156,-12.348993288590606,-2.4832214765100673,-4.966442953020135,-7.449664429530202,-9.93288590604027,-12.416107382550337,-14.899328859060404,-17.38255033557047,-19.86577181208054,-22.348993288590606
3380,6.2000,0.0000,0.7434554973821988,0.0000,100.0000,0.06200000,0.06200000,0.7434554973821988,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3381,6.2000,0.0000,0.2846441947565542,0.0000,100.0000,0.06200000,0.06200000,0.3295880149812734,0.0000,-13.636363636363637,100.00000000,0.00000000,88.63636363636364,77.27272727272727,65.9090909090909,54.54545454545455,43.18181818181818,31.81818181818182,20.454545454545453,9.09090909090909,-2.2727272727272734,-1.3636363636363638,-2.7272727272727275,-4.090909090909091,-5.454545454545455,-6.818181818181818,-8.181818181818182,-9.545454545454545,-10.90909090909091,-12.272727272727273
3382,6.2000,0.0000,1.3098591549295777,0.0000,100.0000,0.06200000,0.06200000,1.3098591549295777,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3383,6.3000,0.0000,0.4847161572052402,0.0000,100.0000,0.06300000,0.06300000,0.6166666666666668,0.0000,-21.397379912663755,100.00000000,0.00000000,87.86026200873363,75.72052401746726,63.580786026200876,51.4410480349345,39.301310043668124,27.161572052401745,15.021834061135372,2.8820960698689966,-9.25764192139738,-2.1397379912663754,-4.279475982532751,-6.419213973799127,-8.558951965065502,-10.698689956331878,-12.838427947598253,-14.978165938864628,-17.117903930131003,-19.25764192139738
3384,6.1000,0.0000,0.18082788671023967,0.0000,100.0000,0.06100000,0.06100000,0.22657952069716775,0.0000,-20.1923076923077,100.00000000,0.00000000,87.98076923076923,75.96153846153845,63.94230769230769,51.92307692307692,39.903846153846146,27.88461538461538,15.865384615384611,3.8461538461538396,-8.17307692307693,-2.01923076923077,-4.03846153846154,-6.05769230769231,-8.07692307692308,-10.09615384615385,-12.11538461538462,-14.134615384615389,-16.15384615384616,-18.17307692307693
3385,12.5000,0.0000,0.13559322033898308,0.0000,100.0000,0.12500000,0.12500000,0.14689265536723164,0.0000,-7.692307692307695,100.00000000,0.00000000,89.23076923076923,78.46153846153847,67.6923076923077,56.92307692307692,46.15384615384615,35.38461538461539,24.615384615384613,13.846153846153843,3.076923076923074,-0.7692307692307696,-1.5384615384615392,-2.3076923076923084,-3.0769230769230784,-3.8461538461538476,-4.615384615384617,-5.384615384615386,-6.153846153846157,-6.923076923076926
3386,12.1000,0.0000,0.09999999999999999,0.0000,100.0000,0.12100000,0.12100000,0.09999999999999999,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3387,12.0000,0.0000,0.05462184873949581,0.0000,100.0000,0.12000000,0.12000000,0.05803571428571429,0.0000,-5.882352941176473,100.00000000,0.00000000,89.41176470588235,78.82352941176471,68.23529411764706,57.64705882352941,47.05882352941176,36.470588235294116,25.88235294117647,15.294117647058822,4.705882352941174,-0.5882352941176473,-1.1764705882352946,-1.7647058823529418,-2.352941176470589,-2.9411764705882364,-3.5294117647058836,-4.117647058823531,-4.705882352941178,-5.294117647058826
3388,12.1000,0.0000,0.2873563218390805,0.0000,100.0000,0.12100000,0.12100000,0.2873563218390805,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3389,12.3000,0.0000,0.16129032258064518,0.0000,100.0000,0.12300000,0.12300000,0.16129032258064518,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3390,12.1000,0.0000,0.1836734693877551,0.0000,100.0000,0.12100000,0.12100000,0.1836734693877551,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3391,12.6000,0.0000,0.3428571428571429,0.0000,100.0000,0.12600000,0.12600000,0.3428571428571429,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3392,12.2000,0.0000,0.2831858407079646,0.0000,100.0000,0.12200000,0.12200000,0.2831858407079646,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3393,12.0000,0.0000,0.06092436974789915,0.0000,100.0000,0.12000000,0.12000000,0.06092436974789915,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3394,11.9000,0.0000,0.15254237288135594,0.0000,100.0000,0.11900000,0.11900000,0.15254237288135594,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
3395,11.9000,0.0000,0.04716981132075471,0.0000,100.0000,0.11900000,0.11900000,0.04716981132075471,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
